,1_sentence,2_y_predict,3_y_predict_name,4_answer,5_y_predict_probability
2582,"BPM,平台,系統,MRO,Vendor,data,issue,关联,企业,Vendor,code,GTM,MRO,资料,维护,系统,界面,税务,登记,组织,机构,代码,两栏,锁定,无法,进行,更改,维护,帮忙,确认,问题,解决,谢谢",6,內部資訊系統,0,"[2.5778553e-02 4.9656085e-03 3.3698881e-03 3.4834215e-04 3.2962020e-05
 9.0451147e-03 9.5645952e-01]"
1835,"BPM,平台,系統,單號,app46,無法,簽收,出現錯誤",6,內部資訊系統,0,"[1.0857931e-02 2.3543914e-03 1.3782501e-03 1.1304004e-04 3.0503485e-05
 1.3132353e-02 9.7213364e-01]"
4323,"內部資訊系統,廣達,首頁,左列,MeetingPlace,進入,會議室,系統,輸入,帳密,輸入,工號,開機,密碼,無法登入",3,R&D資訊系統,6,"[7.1983375e-02 2.9706754e-02 6.5440744e-02 8.3127904e-01 2.3443063e-04
 3.3569813e-04 1.0199765e-03]"
2173,"BPM,平台,系統,無法,列印,放行",6,內部資訊系統,0,"[2.3128336e-02 4.0954337e-03 2.7242810e-03 2.5129897e-04 2.6056912e-05
 8.3337044e-03 9.6144098e-01]"
2802,"BPM,平台,系統,QSMC,送出,MRO,單號,無法,簽核",6,內部資訊系統,0,"[1.5383775e-02 3.0933532e-03 1.9252206e-03 1.7150602e-04 2.6486105e-05
 9.6907383e-03 9.6970898e-01]"
472,"SAP,168,QCI,USER,使用,ZMAW,操作,扣帳,產生,錯誤訊息,相關同仁",5,SAP-2X8(QSMC),4,"[4.7703821e-04 3.2074866e-04 2.1350943e-04 1.1275448e-05 1.7894147e-01
 8.1689221e-01 3.1437881e-03]"
1962,"SAP,168,QCI,user,表示,想查,2011,資料,太舊,歸檔,查不到,詢問,是否,辦法,查到",5,SAP-2X8(QSMC),4,"[5.0189171e-04 3.4166119e-04 2.1558342e-04 1.0102231e-05 8.8230155e-02
 9.0691555e-01 3.7850090e-03]"
865,"BPM,平台,系統,無法,送出,顯示,網域,發生,問題",6,內部資訊系統,0,"[2.3946362e-02 4.3001301e-03 2.8787639e-03 2.7332519e-04 2.7155051e-05
 8.3820913e-03 9.6019220e-01]"
4419,"GOC,PRO,無法,打開",5,SAP-2X8(QSMC),2,"[1.4455835e-03 7.7794451e-04 3.4942795e-04 8.3600817e-06 3.2696885e-04
 9.6827716e-01 2.8814526e-02]"
336,"BPM,平台,系統,mro,無法,簽單",6,內部資訊系統,0,"[1.3890781e-02 2.8075932e-03 1.7145908e-03 1.4670861e-04 2.5895364e-05
 1.0050561e-02 9.7136384e-01]"
286,"SAP,168,QCI,新增,退料,系統,顯示,無此,機種,Code,ZMI1H",5,SAP-2X8(QSMC),4,"[4.68938437e-04 3.18555743e-04 2.10627011e-04 1.12213775e-05
 1.59256309e-01 8.36502254e-01 3.23205558e-03]"
5449,"SAP,2X8,QSMC,ECN,E9,4407,生效,GAOVC2MB6G4,应由,IE,状态,转为,FR,状态,前此,IE,状态",6,內部資訊系統,5,"[8.1943842e-03 2.0615694e-03 1.1759447e-03 8.8956614e-05 5.6002878e-05
 3.1141795e-02 9.5728129e-01]"
1219,"SAP,168,QCI,重慶,下單,人員,應有,少數,訂單,系統,自動,取消,問題,查一下,原因,Thanks,進入,SAP,使用,code,ZV14,下載,Order,Balance,Report,Plant,CQ2A,Sales,Org,S7Q1,勾選,Including,Balance,只查,出貨,不選,勾選,Sort,by,Material,勾選,Created,by,EDI,勾選,SO,TYPE,得出,Order,Balance,Report,發現,PO,砍單,以後方,出現,KUR,POMKJ,5EXO,下單,人員,Kathy,確認,KUR,這張,訂單,砍單,手動,訂單,改回來,下單,人員,Eagle,確認,POMKJ,5EXO,這張,訂單,他並,砍單,保留,資料,別動,MIS,調查,類似,系統,自動,砍單,狀況,發生,過幾次,調查,檔案,聯絡,Thanks",5,SAP-2X8(QSMC),4,"[8.2202312e-03 6.2937294e-03 3.8855942e-03 3.8322693e-04 5.4778205e-03
 8.7014014e-01 1.0559928e-01]"
4628,"GOC,User,PLM,系統,無法登入",6,內部資訊系統,2,"[1.8917058e-02 3.5349568e-03 2.2782458e-03 2.0502697e-04 2.4539180e-05
 8.5061677e-03 9.6653396e-01]"
3621,"SAP,168,QCI,user,反應,Credit,memo,時出,現已,做過,訊息,user,Delivery,號碼,1018,查詢,顯示,開過,Credit,memo,相關同仁",5,SAP-2X8(QSMC),4,"[6.3895283e-04 4.4082847e-04 2.7780572e-04 1.2240705e-05 3.8761649e-02
 9.5505661e-01 4.8117884e-03]"
3662,"GOC,PChost,AN0097,quanta,corp,Cannot,get,license,but,there,are,some,free,license,when,use,PTC,status,to,check",6,內部資訊系統,2,"[1.0804602e-02 2.6029679e-03 1.5297573e-03 1.3751099e-04 3.7007929e-05
 1.4732164e-02 9.7015601e-01]"
624,"GOC,提供,Pro,License",5,SAP-2X8(QSMC),2,"[1.4724275e-03 7.9262420e-04 3.5593603e-04 8.5732117e-06 3.2804123e-04
 9.6759683e-01 2.9445531e-02]"
4031,"SAP,168,QCI,輸入,帳號,密碼,留在,遠端,連結,視窗,無法登入",5,SAP-2X8(QSMC),4,"[7.1878469e-04 4.7626512e-04 2.3504543e-04 6.4271476e-06 1.6988632e-03
 9.8666698e-01 1.0197692e-02]"
3949,"BPM,平台,系統,無法上傳,382",6,內部資訊系統,0,"[5.3854451e-02 7.1685980e-03 5.2297721e-03 4.9155363e-04 4.1760701e-05
 9.7351624e-03 9.2347866e-01]"
2497,"BPM,平台,系統,取消,MRO,申單,APP23",6,內部資訊系統,0,"[8.1530757e-02 9.1955885e-03 6.8955338e-03 6.2573934e-04 5.8828948e-05
 1.1677261e-02 8.9001638e-01]"
1488,"SAP,168,QCI,User,反應,Download,Cost,BOM,當掉,重開,畫面,接續,當掉,狀態,無回",5,SAP-2X8(QSMC),4,"[5.3497963e-04 3.7502623e-04 2.3257577e-04 1.0447695e-05 5.5376679e-02
 9.3922353e-01 4.2467862e-03]"
2305,"CAMP,專案,顯示,表單,物件,空白,昨天還,正常",5,SAP-2X8(QSMC),1,"[8.1642374e-04 4.9849186e-04 2.3460823e-04 5.7638235e-06 8.4569183e-04
 9.8453313e-01 1.3065876e-02]"
3542,"BPM,平台,系統,無法,列印出來",6,內部資訊系統,0,"[2.2782130e-02 4.0027769e-03 2.6500893e-03 2.3955414e-04 2.5330799e-05
 8.2455575e-03 9.6205461e-01]"
37,"BPM,平台,系統,同事,離職,需將,同事,MRO,單子,轉到,簽核",6,內部資訊系統,0,"[1.1944499e-02 2.5823538e-03 1.5379200e-03 1.3165201e-04 3.0131863e-05
 1.2185752e-02 9.7158766e-01]"
1020,"BPM,平台,系統,無法,系統,顯示,已有,單號,但經,查詢,單號,不存",5,SAP-2X8(QSMC),0,"[1.6059607e-03 8.5965468e-04 3.9042433e-04 9.6664262e-06 3.4146832e-04
 9.6511239e-01 3.1680506e-02]"
4655,"BPM,平台,系統,退單,作業,單號,APP36",6,內部資訊系統,0,"[1.2582217e-02 2.5998780e-03 1.5606418e-03 1.3103745e-04 2.6971027e-05
 1.0913064e-02 9.7218621e-01]"
2952,"SAP,2X8,QSMC,user,登入,268,改採,資料,同步,298,無法登入,268",6,內部資訊系統,5,"[8.2439091e-03 2.1762294e-03 1.2594296e-03 8.7621156e-05 7.5567295e-05
 5.1144645e-02 9.3701261e-01]"
3928,"SAP,2X8,QSMC,無法登入,出現,無法,找到,輸入",6,內部資訊系統,5,"[1.4857640e-02 3.1877803e-03 1.9834314e-03 1.8805491e-04 2.6567062e-05
 9.6034221e-03 9.7015315e-01]"
1210,GOC,6,內部資訊系統,2,"[7.8226812e-03 1.9961335e-03 1.1342538e-03 6.4825239e-05 9.2762893e-05
 8.3650418e-02 9.0523887e-01]"
144,"BPM,平台,系統,無法登入,系統",6,內部資訊系統,0,"[3.1100051e-02 4.9773399e-03 3.4550230e-03 3.2264853e-04 2.8100108e-05
 8.2049323e-03 9.5191187e-01]"
1694,"CAMP,無法,打開,報單,資料",6,內部資訊系統,1,"[7.7860630e-03 1.8779397e-03 1.0603716e-03 7.4322903e-05 5.3949661e-05
 3.2022227e-02 9.5712507e-01]"
2476,"SAP,2X8,QSMC,user,之前,sworm,建一支,ZIDR,現在,修改",6,內部資訊系統,5,"[8.1718042e-03 2.0009289e-03 1.1448410e-03 8.3739098e-05 5.5913872e-05
 3.2420013e-02 9.5612276e-01]"
1292,"SAP,2X8,QSMC,USER,帳號,無法登入,CLIENT,238,288,278,382",6,內部資訊系統,5,"[1.3911775e-02 2.9436178e-03 1.8090046e-03 1.6454193e-04 2.7245245e-05
 1.0271282e-02 9.7087258e-01]"
1426,"SAP,2X8,QSMC,user,反應,操作,ZN26,Run,價錢,出現,runtime,error,訊息,相關同仁",6,內部資訊系統,5,"[8.6843111e-03 2.4474123e-03 1.4318239e-03 9.3574425e-05 1.0677682e-04
 8.6756624e-02 9.0047956e-01]"
4204,"BPM,平台,系統,Outlook,收到,系統,發出,通知",6,內部資訊系統,0,"[1.9151635e-02 3.6542406e-03 2.3658609e-03 2.2010731e-04 2.5976897e-05
 8.7196920e-03 9.6586245e-01]"
751,"BPM,平台,系統,無法,簽核,9385",6,內部資訊系統,0,"[2.9016387e-02 4.7772801e-03 3.2801323e-03 3.0630536e-04 2.7852648e-05
 8.2561113e-03 9.5433593e-01]"
712,"CAMP,無故,收到,來自,Quanta,WebNotice,camp,com,信件,內容,CAF,QRDC,逾期,通知,詢問,同仁,收過,類似,信件,確認,系統,誤發",5,SAP-2X8(QSMC),1,"[2.3544985e-03 1.1626747e-03 5.7194807e-04 1.6156233e-05 3.3974319e-04
 9.3348342e-01 6.2071558e-02]"
1022,"內部資訊系統,資產,移轉,流程,簽核,中午,11,24,完成,系統,還沒,導致,外帶證,無法,確認",0,BPM平台系統,6,"[8.1501889e-01 3.3152927e-02 2.6131647e-02 2.0771001e-03 3.1761933e-04
 1.5213986e-02 1.0808780e-01]"
3303,"SAP,2X8,QSMC,Delete,build,request,顯示,delete,without,error,display,build,request,原先,顯示,刪除,成功,build,request,無法上傳,build,request,耽誤,工廠,rework,進度",6,內部資訊系統,5,"[8.7727867e-03 2.6234186e-03 1.5328050e-03 1.2974323e-04 8.4173975e-05
 4.2481281e-02 9.4437581e-01]"
5250,"BPM,平台,系統,MRO,款單,異常",6,內部資訊系統,0,"[1.4308429e-02 2.8527905e-03 1.7507428e-03 1.5014710e-04 2.5643327e-05
 9.8518748e-03 9.7106040e-01]"
4216,"SAP,168,QCI,user,想問,accounting,document,refenence,number,系統,自動,帶出",5,SAP-2X8(QSMC),4,"[3.8507595e-04 2.4824511e-04 1.7167664e-04 1.0501927e-05 3.2242355e-01
 6.7435282e-01 2.4081231e-03]"
4100,"BPM,平台,系統,ZQ9,1ZQ9UBE0TN0,檢測,判定,不堪,使用,報廢,可用,舊換新,固定資產,減損,單上面,顯無,連結,資產,檢測,紀錄,無法,報銷,檢測,申單,單號,APP37",6,內部資訊系統,0,"[1.0418535e-02 2.5621601e-03 1.4887500e-03 1.2869432e-04 4.1451669e-05
 1.6685259e-02 9.6867520e-01]"
2252,"SAP,168,QCI,使用,之前,已經,郭逸凡,通知,問題,郭逸凡,離職,使用,已經,備妥,詳細,說明,問題,文件,希望",5,SAP-2X8(QSMC),4,"[5.7199772e-04 4.2156098e-04 2.5006631e-04 1.0082497e-05 2.2085572e-02
 9.7140020e-01 5.2605849e-03]"
4017,"BPM,平台,系統,測試,治具,電腦,特殊,規格,需求",6,內部資訊系統,0,"[8.0454620e-03 2.0222226e-03 1.1594943e-03 7.3136303e-05 8.1386766e-05
 6.1943620e-02 9.2667460e-01]"
2600,"SAP,2X8,QSMC,SAP,298,出貨,SAP,168,做假,收假,動作,無法,run,ZMAW,相關人",4,SAP-168(QCI),5,"[2.1623180e-06 1.2523013e-06 1.3946761e-06 3.7526391e-07 9.9804962e-01
 1.9364078e-03 8.7105936e-06]"
5286,"BPM,平台,系統,電腦,未滿,五年,需要,電腦,當作,git,server,問要",6,內部資訊系統,0,"[1.4917949e-02 3.0182598e-03 1.8679759e-03 1.6640063e-04 2.6605876e-05
 9.8165339e-03 9.7018629e-01]"
848,"SAP,168,QCI,wonder,if,can,transfer,the,account,of,previous,user,to,another,user,please,reply,to,this,person",5,SAP-2X8(QSMC),4,"[6.0041726e-04 4.0939689e-04 2.6555129e-04 1.2769432e-05 6.5714300e-02
 9.2881054e-01 4.1869441e-03]"
2820,"SAP,168,QCI,使用,出現,密碼,錯誤訊息",5,SAP-2X8(QSMC),4,"[3.4938613e-04 2.2982185e-04 1.5685236e-04 9.6221247e-06 3.1921926e-01
 6.7761260e-01 2.4224075e-03]"
233,"BPM,平台,系統,出差,申單,出現錯誤,訊息,無法,申及,取單",6,內部資訊系統,0,"[2.2553422e-02 4.1269786e-03 2.7393668e-03 2.5857822e-04 2.6593323e-05
 8.4184213e-03 9.6187663e-01]"
1253,"GOC,Contact,info,382",6,內部資訊系統,2,"[7.6570073e-03 1.8967654e-03 1.0759563e-03 7.0596216e-05 6.8540387e-05
 4.7152873e-02 9.4207817e-01]"
2314,"內部資訊系統,選擇,Step2,職能,評鑑,畫面,顯示,空白,選項,出現",5,SAP-2X8(QSMC),6,"[1.0694974e-03 6.2791584e-04 2.8495028e-04 6.8115819e-06 4.4092524e-04
 9.7833019e-01 1.9239696e-02]"
4612,"GOC,公司,內可以,使用,攜出,需要,借用,License,出現,缺少,檔案,無法使用,詢問",6,內部資訊系統,2,"[8.0688205e-03 2.0940807e-03 1.1992658e-03 8.9566551e-05 6.5068649e-05
 3.7392408e-02 9.5109087e-01]"
3938,"BPM,平台,系統,無線,網卡,似乎,損壞,突然,無法使用",6,內部資訊系統,0,"[2.7513586e-02 4.6812170e-03 3.1913021e-03 3.0105255e-04 2.8236949e-05
 8.3828084e-03 9.5590180e-01]"
586,"BPM,平台,系統,加密,公告,文件,雲端,信箱,無法開啟,如人事,組織,異動,錯誤,顯示,發生,意外,錯誤,聯絡,系統,管理員,稍後,再試",6,內部資訊系統,0,"[3.3770781e-02 5.7979040e-03 4.0810802e-03 4.1562674e-04 3.4022287e-05
 8.8565964e-03 9.4704401e-01]"
5133,"BPM,平台,系統,標格,填好,後一步,送出,出現,填寫,採購,資訊,無法,送出",6,內部資訊系統,0,"[5.9707962e-02 7.9766437e-03 5.9163221e-03 5.8457803e-04 4.7951580e-05
 1.0290222e-02 9.1547626e-01]"
12,"SAP,168,QCI,USER,反應前,兩天,使用,ZFA2,一份,資料,已經,系統,今天,需要,使用,此份,資料,相關同仁",5,SAP-2X8(QSMC),4,"[6.0827716e-04 4.3387653e-04 2.6652400e-04 1.1371761e-05 3.0593976e-02
 9.6310687e-01 4.9790014e-03]"
3895,"內部資訊系統,更換,英文,名字,需上,系統,修改,部分,outlook,需要,更改,相關,資訊",0,BPM平台系統,6,"[9.0491408e-01 3.6564726e-02 2.7664613e-02 3.2687895e-03 2.1997895e-04
 5.1651425e-03 2.2202598e-02]"
2373,"CAMP,系統,無法登入",6,內部資訊系統,1,"[9.2976708e-03 2.0673031e-03 1.1814649e-03 9.0735855e-05 3.4061595e-05
 1.6515413e-02 9.7081339e-01]"
1379,"BPM,平台,系統,要申,集團,代碼",6,內部資訊系統,0,"[1.8029315e-02 3.3868391e-03 2.1619697e-03 1.9172950e-04 2.4606245e-05
 8.6803688e-03 9.6752506e-01]"
3378,"SAP,2X8,QSMC,user,執行,EMF,出現,error,message,解決",6,內部資訊系統,5,"[9.5842136e-03 2.2519007e-03 1.3001828e-03 1.0761330e-04 3.7161444e-05
 1.6932389e-02 9.6978652e-01]"
653,"BPM,平台,系統,無法,出現,無法,連線到,後端,伺服器,錯誤",6,內部資訊系統,0,"[2.0850739e-02 3.8876273e-03 2.5496508e-03 2.3584340e-04 2.6227399e-05
 8.6290529e-03 9.6382087e-01]"
2847,"GOC,Pro,打不開",6,內部資訊系統,2,"[7.7375979e-03 1.9716069e-03 1.1221857e-03 6.8570400e-05 8.1821694e-05
 6.5703861e-02 9.2331433e-01]"
2404,"R&D,資訊系統,QSIT,test,case,download,下來,失敗,勾選,所要,導出,任一,case,跳出,Data,Error,Ps,週五,晚上,10,左右,試著,download,成功,今天,一整天,無法,成功,print,test,case,專案,1193,BLK,Ps2,客人,report,無法,導出,report,解決",0,BPM平台系統,3,"[0.4170821  0.11468578 0.16189365 0.29098514 0.00070441 0.00286413
 0.01178474]"
4475,"SAP,2X8,QSMC,User,詢問,出貨,GI,Documnt,refererce,no",6,內部資訊系統,5,"[8.0369581e-03 2.0316816e-03 1.1665034e-03 7.6472461e-05 7.3544114e-05
 5.3178594e-02 9.3543625e-01]"
2259,"內部資訊系統,時會,跳出,連線,逾時,錯誤,代碼,確認",0,BPM平台系統,6,"[8.8977242e-01 3.2636810e-02 2.3354772e-02 1.9092200e-03 2.4042327e-04
 8.9539178e-03 4.3132443e-02]"
4841,"內部資訊系統,每次,試著,開啟,薪資單,outlook,當掉,狀況,已有,個月",5,SAP-2X8(QSMC),6,"[2.4562103e-03 1.1600059e-03 5.6928629e-04 1.5595069e-05 3.2274067e-04
 9.3283623e-01 6.2639922e-02]"
1129,"內部資訊系統,本機,無法進入,員工,服務區,網頁,交通車,相關,服務,381",0,BPM平台系統,6,"[8.8698012e-01 3.2903731e-02 2.3703692e-02 1.9603409e-03 2.5164901e-04
 9.3376404e-03 4.4862859e-02]"
3357,"BPM,平台,系統,無法,簽核,驗收",6,內部資訊系統,0,"[4.5090098e-02 6.4709010e-03 4.6750964e-03 4.4907804e-04 3.6629866e-05
 9.0962909e-03 9.3418193e-01]"
287,"BPM,平台,系統,修改,事務性,vendor,data,送出,時會,跳出,錯誤視窗,BPMPortal,應用程式,發生,伺服器錯誤,找不到,資料表,描述,執行,目前,Web,要求,過程,發生,例外,情形,檢閱,堆疊,追蹤,取得,錯誤,詳細,資訊,程式碼,產生,位置,例外,詳細,資訊,System,IndexOutOfRangeException,找不到,資料表",6,內部資訊系統,0,"[9.9819466e-02 1.6501121e-02 1.2880213e-02 1.8854116e-03 1.3564184e-04
 1.4914357e-02 8.5386372e-01]"
5113,"GOC,提供,Pre,E4,License",5,SAP-2X8(QSMC),2,"[2.0997243e-03 9.9854206e-04 4.7158904e-04 1.1992502e-05 3.1554734e-04
 9.4698250e-01 4.9120069e-02]"
2236,"BPM,平台,系統,無法,填單",6,內部資訊系統,0,"[1.7059321e-02 3.2565207e-03 2.0589600e-03 1.8102369e-04 2.4710309e-05
 8.8924337e-03 9.6852702e-01]"
881,"CAMP,008,有用,CAMP,出勤,申報,加班,004,完成,上星期,加班,還送,了二,確定,Trans,it,根本,送出去,問這該",6,內部資訊系統,1,"[8.4801847e-03 2.0886713e-03 1.1939524e-03 9.2058370e-05 5.1669722e-05
 2.6673986e-02 9.6141946e-01]"
800,"SAP,168,QCI,User,反應前,天刷過,SO,後將,Delivery,pass,關務,關務,方面,表示,無法,帶出,資料,同樣,動作,昨天,正常,前天,正常,資料",5,SAP-2X8(QSMC),4,"[6.3689880e-04 4.5682731e-04 3.0600282e-04 1.5612692e-05 8.3782941e-02
 9.1060621e-01 4.1955905e-03]"
4160,"CAMP,簽核,聯絡",6,內部資訊系統,1,"[7.9911686e-03 1.8828749e-03 1.0603517e-03 7.6347096e-05 4.7272442e-05
 2.6286734e-02 9.6265531e-01]"
3901,"內部資訊系統,user,反應,租屋網,問題",0,BPM平台系統,6,"[7.5806051e-01 2.7618028e-02 2.2056051e-02 1.3639109e-03 2.9553325e-04
 1.9280380e-02 1.7132550e-01]"
2119,"SAP,168,QCI,輸入,sold,tto,party,帶出,ship,party,現在",5,SAP-2X8(QSMC),4,"[5.4663827e-04 3.6555767e-04 2.0351257e-04 6.9915195e-06 1.6018597e-02
 9.7743773e-01 5.4209703e-03]"
4942,"SAP,168,QCI,財務部,成本會計,user,反應,先前,Jim,NET,一支,report,程式,用於,國稅局,報廢,清冊,user,反應,欄位,長度,導致,數字,無法,正常,顯示,Jim",5,SAP-2X8(QSMC),4,"[7.0980267e-04 5.0418737e-04 3.4406813e-04 1.8151981e-05 7.5506873e-02
 9.1842645e-01 4.4903802e-03]"
4824,"SAP,2X8,QSMC,使用,AVL,功能,輸入,廣達,料號,無法,帶出",6,內部資訊系統,5,"[1.4354108e-01 1.3831263e-02 1.0835106e-02 9.9415425e-04 1.0584221e-04
 1.5288584e-02 8.1540400e-01]"
2303,"GOC,ORCAD,ALLEGRO,無法使用",5,SAP-2X8(QSMC),2,"[1.0358515e-03 6.0228846e-04 2.7030730e-04 6.3466359e-06 4.2363719e-04
 9.7842741e-01 1.9234149e-02]"
877,"BPM,平台,系統,軟體需求,申單,資產編號,出不來,無法使用",6,內部資訊系統,0,"[1.33423768e-02 2.76449113e-03 1.67903688e-03 1.45830927e-04
 2.74396789e-05 1.06157325e-02 9.71425056e-01]"
2669,"BPM,平台,系統,上週,已申,攜出,單並,簽核,警衛,仍查,不到,查詢,單號,APP76",6,內部資訊系統,0,"[1.3655869e-02 2.8240229e-03 1.7230801e-03 1.5026850e-04 2.7882450e-05
 1.0680273e-02 9.7093868e-01]"
1598,"BPM,平台,系統,介面,有誤,擇選,自動,跳成",6,內部資訊系統,0,"[1.4040935e-02 2.8241440e-03 1.7286267e-03 1.4810557e-04 2.5824464e-05
 9.9859312e-03 9.7124642e-01]"
1566,"SAP,168,QCI,密碼,無法登入",5,SAP-2X8(QSMC),4,"[3.6063165e-04 2.3107756e-04 1.5412840e-04 8.9444729e-06 2.8361335e-01
 7.1305078e-01 2.5810534e-03]"
414,"BPM,平台,系統,操作,失誤,導致,連續,相同,兩張,出差,第二份,刪單,無法,刪除",6,內部資訊系統,0,"[2.6567673e-02 4.7291229e-03 3.2217307e-03 3.1484550e-04 2.9234267e-05
 8.5368836e-03 9.5660055e-01]"
1741,"SAP,2X8,QSMC,Logon,IP,QCITCLIENT21",6,內部資訊系統,5,"[7.9015829e-03 1.9212646e-03 1.0851879e-03 7.9157136e-05 5.1367791e-05
 2.9202262e-02 9.5975918e-01]"
2722,"BPM,平台,系統,問題,出勤,系統,無法使用",6,內部資訊系統,0,"[2.0076962e-02 3.7116604e-03 2.4161462e-03 2.2052246e-04 2.5537047e-05
 8.5577192e-03 9.6499145e-01]"
2750,"SAP,168,QCI,user,反應,使用,ZN26,時會,出現,ERROR,MESSAGE,解決,2611",5,SAP-2X8(QSMC),4,"[4.7873790e-04 3.3140971e-04 2.1829206e-04 1.1425323e-05 1.5073757e-01
 8.4490824e-01 3.3142932e-03]"
3650,"BPM,平台,系統,操作,電腦,四年,舊換新,出現錯誤,訊息,資產編號,名下,保管人,無法,繼續,操作",6,內部資訊系統,0,"[8.69186968e-02 1.05953505e-02 8.11707787e-03 8.33880622e-04
 6.91463865e-05 1.22001814e-02 8.81265640e-01]"
181,"BPM,平台,系統,使用,反應,無法,填寫,資訊,需求,申單",6,內部資訊系統,0,"[4.3755375e-02 6.5661562e-03 4.7318907e-03 4.6651269e-04 3.8058519e-05
 9.2513487e-03 9.3519068e-01]"
4969,"BPM,平台,系統,Jasmine,Liao,雅美,工號,026,無法登入,MyBPM,進行,表單,確認",6,內部資訊系統,0,"[2.9237106e-02 4.9627898e-03 3.4272487e-03 3.3309238e-04 2.8886499e-05
 8.3110137e-03 9.5369983e-01]"
4764,"BPM,平台,系統,無法,查詢,出差,申單",6,內部資訊系統,0,"[1.4843538e-02 2.9693516e-03 1.8354520e-03 1.5969199e-04 2.5631474e-05
 9.6954023e-03 9.7047091e-01]"
4154,"BPM,平台,系統,無法上傳,excel,檔案,Cu00,申單",6,內部資訊系統,0,"[1.7158514e-02 3.3322161e-03 2.1127078e-03 1.8950115e-04 2.5352967e-05
 8.9665158e-03 9.6821523e-01]"
3992,"BPM,平台,系統,無法,查詢,資訊,需求,申單,GAMS,無法使用",6,內部資訊系統,0,"[2.0888269e-02 3.9555859e-03 2.5931543e-03 2.4487410e-04 2.7036971e-05
 8.6913165e-03 9.6359974e-01]"
2960,"SAP,168,QCI,傳票,新增,查詢,後續,新增,找到",5,SAP-2X8(QSMC),4,"[4.8975088e-04 3.3204333e-04 1.9741994e-04 8.0650971e-06 5.1369768e-02
 9.4338101e-01 4.2219805e-03]"
1941,"GOC,無法開啟,Pro,聯絡",5,SAP-2X8(QSMC),2,"[1.3157210e-03 7.2556309e-04 3.2466199e-04 7.7072991e-06 3.3971402e-04
 9.7165561e-01 2.5631100e-02]"
1773,"BPM,平台,系統,APP64,簽核,不開,附件,excel",6,內部資訊系統,0,"[3.0205501e-02 4.9249148e-03 3.4053968e-03 3.2131313e-04 2.8574923e-05
 8.2949866e-03 9.5281923e-01]"
1323,"BPM,平台,系統,電腦,維修,無法,簽核,無法,簽核,告知,簽核,方法",6,內部資訊系統,0,"[1.8382182e-02 3.5897242e-03 2.3077286e-03 2.1561742e-04 2.6744920e-05
 9.0826787e-03 9.6639532e-01]"
2998,"BPM,平台,系統,QCI,人員,QSMC,出差,QSMC,警衛,資產,管理系,無法,直接,barcode,檢查,QCI,人員,電腦,登記,手動,開機,登記,CPU,RAM,HDD,訊息,遭遇,尤其,上下班,時刻,曾當,面報,告方,副總,此項,問題,告知,情形",6,內部資訊系統,0,"[8.8698817e-03 2.4958069e-03 1.4532439e-03 1.1607212e-04 8.7143089e-05
 4.5225818e-02 9.4175202e-01]"
1617,"SAP,2X8,QSMC,268,找不到,301,ACC,user,以前",6,內部資訊系統,5,"[8.8246688e-03 2.0897144e-03 1.1923901e-03 9.5061449e-05 4.1260908e-05
 2.0123955e-02 9.6763301e-01]"
805,"BPM,平台,系統,Process,裡面,簽核,主管,收到,Mail,主管,進入,表單,內容,Error",6,內部資訊系統,0,"[9.9993013e-03 2.3227364e-03 1.3474034e-03 1.1175198e-04 3.8323960e-05
 1.6853621e-02 9.6932685e-01]"
1244,"SAP,168,QCI,user,帳號,018,昨天,登入,今天,不行,登入,密碼,記錯,密碼,218,發現,帳號,根本,不存,昨天,登入",5,SAP-2X8(QSMC),4,"[7.6488417e-04 5.5352604e-04 3.0698581e-04 1.0732151e-05 4.7503430e-03
 9.8516130e-01 8.4521323e-03]"
177,"BPM,平台,系統,無法,選擇,資產",6,內部資訊系統,0,"[1.1551246e-02 2.4420766e-03 1.4444897e-03 1.1904886e-04 2.8389635e-05
 1.1987472e-02 9.7242731e-01]"
3434,"GOC,無法,連上",6,內部資訊系統,2,"[7.7782166e-03 1.8577570e-03 1.0446351e-03 7.3743940e-05 5.1744020e-05
 2.9909605e-02 9.5928425e-01]"
3384,"SAP,168,QCI,User,反應,使用,ME23,查詢,PO,系統,無回",5,SAP-2X8(QSMC),4,"[4.3308723e-04 2.8840985e-04 1.9397920e-04 1.0939393e-05 2.2890334e-01
 7.6732010e-01 2.8501851e-03]"
5101,"GOC,Pro,抓不到,License",5,SAP-2X8(QSMC),2,"[1.2463927e-03 6.9867907e-04 3.1230209e-04 7.4196387e-06 3.5264564e-04
 9.7331280e-01 2.4069868e-02]"
5362,"BPM,平台,系統,MRO2,標作業,送出,發生,異常,目前,大陸,連絡,方式",6,內部資訊系統,0,"[7.2161719e-02 9.1380402e-03 6.8697031e-03 6.9128384e-04 5.6857436e-05
 1.1102719e-02 8.9997965e-01]"
3295,"BPM,平台,系統,PO,部分,無法,簽核",6,內部資訊系統,0,"[2.1333326e-02 3.9129308e-03 2.5709071e-03 2.3757196e-04 2.5917121e-05
 8.4696608e-03 9.6344966e-01]"
1807,"GOC,MYQUANTA,SAP,無法,連上",5,SAP-2X8(QSMC),2,"[7.9723418e-04 4.8264101e-04 2.2590229e-04 5.4775833e-06 8.5692044e-04
 9.8480320e-01 1.2828634e-02]"
