id,SalePrice
2735,133118.2988475042
2736,135820.33704556676
2737,120815.47516903993
2738,136852.14993081737
2739,158296.6241498005
2740,137294.10686197155
2741,145060.6039830725
2742,153803.7288347382
2743,154860.97242475854
2744,164718.62241857464
2745,142683.55452792783
2746,137342.43367747217
2747,149761.67805468792
2748,128518.78730840783
2749,129485.23825569768
2750,128208.773711841
2751,134955.72851903317
2752,195981.82874294015
2753,149689.3553083244
2754,199368.16246165588
2755,136536.12068283054
2756,94349.59715594913
2757,74747.04830020756
2758,86191.26088517779
2759,165382.96115573362
2760,123727.30722240786
2761,143196.21229590324
2762,144465.55951917393
2763,188538.44649420114
2764,150835.61662608208
2765,286764.7210748538
2766,125467.20465599034
2767,87613.79246084322
2768,131582.44251114078
2769,132672.43505703023
2770,140399.78549089126
2771,105391.70690612565
2772,110668.66103129771
2773,157038.3233176369
2774,141789.0709080348
2775,117335.74769281827
2776,140856.20061595325
2777,146692.75284859064
2778,106149.05813246187
2779,123664.70568319938
2780,100433.85119754962
2781,97813.22471552432
2782,97692.38932107858
2783,99043.17957121438
2784,122483.08016675779
2785,136694.8512925541
2786,69690.73356775596
2787,125787.71613630769
2788,75339.78646912362
2789,172995.58091844103
2790,92148.89935540747
2791,110771.76883322497
2792,56290.633539068534
2793,152800.41730786875
2794,99483.5525130468
2795,120679.42327705918
2796,98163.29898048095
2797,200897.47443415807
2798,107623.4524613293
2799,118484.06832854141
2800,72330.4601537612
2801,113586.86395730785
2802,128533.15734813706
2803,165299.73654203117
2804,132121.80767826215
2805,100088.25218212859
2806,81728.32355501482
2807,160015.4734515908
2808,147193.8210725938
2809,132656.22126981762
2810,126314.51166707168
2811,160881.92667840782
2812,165682.38598266954
2813,154193.4330638175
2814,160431.89411310974
2815,98543.41926117879
2816,238649.76826447723
2817,153986.70785320102
2818,130976.19832558355
2819,163360.53332473087
2820,134009.00618089928
2821,106401.588676252
2822,200296.77484127105
2823,280039.1439393449
2824,168832.1795508748
2825,149027.17590763443
2826,129845.41679381771
2827,135907.1919910445
2828,208142.7710063559
2829,211189.75295106688
2830,227059.75491588455
2831,178856.33233505013
2832,237126.47380322302
2833,300900.9113895068
2834,219575.88524041083
2835,226592.03155014804
2836,190674.8633079003
2837,158950.8878476075
2838,150087.59719029441
2839,172458.86811148195
2840,206802.52989332945
2841,205365.8785125349
2842,230980.18820375644
2843,151044.5391346836
2844,171000.90986866213
2845,125854.18555961472
2846,211537.76492707033
2847,209759.23579751106
2848,219521.38454953526
2849,197528.0436962373
2850,279589.4407810386
2851,220596.71440676998
2852,239105.379605563
2853,237245.52563023096
2854,137830.52795153589
2855,202331.23671152713
2856,202328.73188932752
2857,190569.83845656444
2858,206001.2735975913
2859,107384.55349973212
2860,121945.12090185075
2861,124422.0841483207
2862,186237.9598662402
2863,127798.89738000493
2864,237976.47430507443
2865,143184.0846131604
2866,139351.2079483871
2867,97170.59065305197
2868,94620.64782059663
2869,101994.90040043429
2870,120256.82431792928
2871,86572.36563579037
2872,51577.093567763426
2873,97677.29504590794
2874,137992.87879906106
2875,113011.64455794184
2876,167852.73586198242
2877,146657.5330838312
2878,161913.00893237736
2879,132515.55609431132
2880,103913.89582222962
2881,144434.63344155758
2882,175304.1425039827
2883,193453.77268965534
2884,204476.56434494298
2885,189440.31715586694
2886,231797.5001361386
2887,98641.72893739349
2888,143740.377846802
2889,62726.253991572565
2890,80165.0199053039
2891,135278.79655812826
2892,46508.04297969653
2893,74974.27206717899
2894,54436.94198173751
2895,328565.46906535886
2896,276562.78125218616
2897,210727.83151573743
2898,150946.86099762152
2899,213044.52775810807
2900,159059.43401350564
2901,212726.52628766437
2902,183615.96227866993
2903,331219.42110513017
2904,349542.8262618374
2905,84755.85533920812
2906,199267.8846923333
2907,114110.93664632352
2908,130656.42346006
2909,151052.29608052637
2910,78944.36335431281
2911,83731.49259146604
2912,146493.22202083084
2913,83560.7733828346
2914,78400.92240094699
2915,85498.2342940567
2916,84496.78419152157
2917,162311.1985009414
2918,116443.53222466557
2919,227666.5675740511
